"","mdate","Mkt_Europe","Mkt_Global","Mkt_US","HML_Europe","HML_Global","HML_US","BAB_Europe","BAB_Global","BAB_US","SMB_Europe","SMB_Global","SMB_US","UMD_Europe","UMD_Global","UMD_US","RF","D.Recession","P.Recession"
"109",Jan 1999,-0.00176550297407352,0.0222577380564784,0.0362282240051502,-0.0338725833892605,-0.0324737786868328,-0.0364688421992585,-0.0116531556651827,-0.0270653797216136,-0.0376286750456564,-0.0111296219637494,0.00313615706638786,0.0108521372227665,0.0445267930055322,0.028039924961996,0.0227540235926874,0.35,0,0
"110",Feb 1999,-0.0257951962133258,-0.0340809551687398,-0.0412618602170994,0.0175915699187766,0.00736940141895617,0.00664459330391947,-0.0105721720028991,0.00845032174275086,0.00941354905429385,0.000627782420140777,-0.0186776291052134,-0.0367971668268157,-0.0276115132364609,-0.0103586488854855,-0.00466962127204761,0.35,0,0
"111",Mar 1999,0.00684125042044727,0.0392207587673234,0.0351918750897935,0.0610170499611332,0.0213047512183425,0.000903411014867665,0.0050519070017983,-0.0364012034279574,-0.0732439363821539,-0.00193195386402942,-0.0213690876807784,-0.0341594543293768,-0.063963123586507,-0.0401103400312677,-0.0237679302480493,0.43,0,0.1
"112",Apr 1999,0.032416592879909,0.0469798499894471,0.0455360269067256,0.0645729209972998,0.0720854529781743,0.0834764295946555,-0.00878591479068705,-0.00394947199194549,-0.00218071263167926,-0.00405701689276355,0.0041941993326331,0.00495657946179767,-0.0737397075176296,-0.0797204873373897,-0.0900731423471434,0.37,0,0
"113",May 1999,-0.0411726219593687,-0.0347173228000912,-0.0254851662408307,0.00936264103037897,0.0209720271124155,0.034853695451469,0.0536673686920595,0.040617660914755,0.0401655723639169,0.0264726204115242,0.028477937719893,0.0327719200876407,0.0127972989566607,-0.014310205330725,-0.0300123144090244,0.34,0,0
"114",Jun 1999,0.0139030630706029,0.046927783726702,0.0472698796672654,0.0131556933149859,-0.0262599225610804,-0.0476624666468878,0.0125901948879201,0.00978593632300612,-0.00734511251300544,-0.00999811145636248,0.0151404642362949,0.0247829435827491,0.00185620817326672,0.0367515806771536,0.0445245875066961,0.4,0,0
"115",Jul 1999,0.0116266523111556,-0.00503639421479071,-0.035595415410607,0.0181482800611852,-0.000203882680636675,-0.0056694770974032,0.0616481058980598,0.0303560903321916,0.000281881987592229,0.0084571519429511,0.0168852997378811,0.0267564869523718,0.00462792028133458,0.0179130547537504,0.0218195100876104,0.38,0,0
"116",Aug 1999,0.00980129530519027,-0.00170042395247561,-0.0144586017861189,0.00424826156628392,-0.0135063394202288,-0.0160316427270437,0.000423795026368482,-0.00901907219531015,-0.026767437554489,0.0153668937953989,-0.00245399309416765,-0.0205129136830723,-0.0101857881415148,0.0258705838221536,0.0331157870420594,0.39,0,0
"117",Sep 1999,-0.0108438857949219,-0.00810087377202535,-0.0268833152783426,-0.017906606335702,-0.0455333721906798,-0.0529570653738256,0.0431084006460446,-0.00784105730759507,-0.0498314493691754,0.00912517245646112,0.02012302604769,0.0318950854033666,0.00852706247637867,0.0458355436111048,0.0612701515708536,0.39,0,0.3
"118",Oct 1999,0.0224562362499283,0.0467329737222316,0.0594522012463663,-0.0457037773512325,-0.053406216262532,-0.0464509246392406,-0.00578937577833645,-0.0162091652964596,-0.0243404810902354,-0.00937115638064668,-0.04258597777877,-0.0656344636518987,0.0374363187653062,0.0483064754784061,0.0510704393683121,0.39,0,0
"119",Nov 1999,0.0299847607354895,0.0411951826801541,0.0341697925951584,-0.130556464096406,-0.108572753384535,-0.0923875723860284,-0.019263611296159,-0.069804453924686,-0.119792782090417,0.0101119568950949,0.0285141501752143,0.0670141914628563,0.0958066668737518,0.0802808221422504,0.0572950199458921,0.36,0,0
"120",Dec 1999,0.09631574894913,0.0781966131436765,0.0787410564857611,-0.0619455366758502,-0.0832170731783864,-0.092802952238283,-0.026383271449208,-0.0634466741139851,-0.113037459948265,-0.0173665670597506,0.00228927368105545,0.0325373593894615,0.0718229828147974,0.0922012657000927,0.106092039153235,0.44,0,0
"121",Jan 2000,-0.0616561191487918,-0.0489873099997514,-0.0421448780981767,-0.0758219317560394,-0.0174839360631969,-0.00893923370596986,0.0869472185150147,0.0150675893050045,-0.0020480328031466,0.0754334994636979,0.0530704449551436,0.0501759483142086,0.0698522455936832,0.0217748086334257,0.0127012064213208,0.41,0,0.1
"122",Feb 2000,0.0597441915603301,0.0316736173760675,0.0273772526166155,-0.176354036421111,-0.16734695509128,-0.179909118262776,-0.0449692107874352,-0.0861764997746086,-0.134173848696549,0.0331777915681101,0.0847649742691837,0.127405817662251,0.110414005585332,0.141448577531949,0.170105193685262,0.43,0,0.1
"123",Mar 2000,0.00342119431950811,0.0364938585669139,0.0530769431414181,0.0876648022838813,0.075108285863706,0.0559076931221143,0.0337049870635877,0.0115722809550949,0.0012884339443604,-0.0316394905216909,-0.0663578722624537,-0.0973957588461477,-0.0934200667481848,-0.0689869133066963,-0.0493878596999444,0.47,0,0
"124",Apr 2000,-0.0609002595681237,-0.0683760259689511,-0.0648761357230304,0.0713486524498874,0.0908582486555549,0.107402707185323,-0.0175723423020211,0.0300202056494657,0.0688009157034153,-0.0195470195413221,-0.041835303775888,-0.0562844226566433,-0.0707279693430369,-0.0795567792082603,-0.0804698970538103,0.46,0,0.1
"125",May 2000,-0.0136761192620603,-0.0418539033466888,-0.0459074046800272,0.0625583343377149,0.0673308071829968,0.0566428815865565,0.037203452559267,0.0429414246279867,0.0605079022321175,-0.00802649163386852,-0.0243980934444962,-0.0433690631191585,-0.0683710398229117,-0.0766716631499201,-0.0728679136557539,0.5,0,0.3
"126",Jun 2000,0.0211160224328759,0.0445930231555434,0.0479200613814235,0.0248570512382287,-0.0612487338798692,-0.140478682356054,0.063691543693613,-0.0375435558920665,-0.101336876379793,0.0206034906165787,0.048095329600208,0.0809174356422911,-0.00253812398115194,0.0724215961489709,0.142324195736801,0.4,0,0.4
"127",Jul 2000,-0.021409239019262,-0.0353347232796054,-0.0231146287118839,0.00920607220800411,0.0455265119414501,0.0662668121714804,-0.015922771118919,0.0365504531597797,0.0614693033723482,-0.00131554892020527,-0.0174139192000544,-0.0294661112953133,-0.00043397860628159,-0.0087405279803401,-0.00473824951801413,0.48,0,0.5
"128",Aug 2000,-0.0111481016272335,0.0441476783041586,0.0700874820295905,-0.0279189670443778,-0.031377753443816,-0.0316660336123376,-0.0475740668579332,-0.0468733041857795,-0.0512931900045527,0.0178328478925571,0.00513105311265434,-0.00588118294148884,0.0212104091005656,0.0413849552317111,0.0513518802300276,0.5,0,0.6
"129",Sep 2000,-0.0574937150946694,-0.0568609556091075,-0.055148857287406,0.0149011989291893,0.0369318272742751,0.0440766947843313,0.0238226788371718,0.0517906200761248,0.0817756749545565,0.0333094105747234,0.00299380009933867,-0.00721197518008858,-0.0312047636391838,-0.00617280225193873,0.00684675483865331,0.51,0,0.7
"130",Oct 2000,-0.0318654598343366,-0.0387727411042678,-0.0305425631236976,0.0683194446787776,0.0477474600874626,0.0307663323397552,-0.0277619859683669,0.000531463321381851,0.0127934881375594,-0.0588951641141959,-0.0507414407755245,-0.0536970639764623,-0.0508986693707753,-0.040172844910866,-0.0444023172443951,0.56,0,2.4
"131",Nov 2000,-0.0527972699933134,-0.0814609817381035,-0.108814174900149,0.134620014247225,0.0814379673924516,0.0652466778451689,0.0709137807300505,0.089697039871807,0.134987450046315,-0.0162815556561947,-0.0264710019610751,-0.0337795223214017,-0.0606863995312859,-0.0355353622726312,-0.0284080122498038,0.51,0,3.7
"132",Dec 2000,0.0618847903173777,0.0168344108480209,0.0158049843809555,0.00845894509868817,0.0267043454178519,0.0211908237665323,0.0719947908402274,0.0717421429927337,0.0836620082080625,-0.00630519123785567,-0.00598411966497117,-0.00468808790576988,0.0357548886720809,0.0487659024687621,0.0626479261478221,0.5,0,7.5
"133",Jan 2001,0.00115296546107761,0.0221832669096924,0.0392531635357379,0.0547590850991727,0.0798440987319728,0.129625070526419,-0.00771586383905932,-0.0944788004212091,-0.156751080022499,0.0173860930188821,0.0547982984533212,0.0894770129188277,-0.0843920483400302,-0.169967973788641,-0.254572180234014,0.54,0,14.8
"134",Feb 2001,-0.0866664568721743,-0.0914042273931379,-0.102843045805998,0.116474382683963,0.109720677180745,0.108092804602,0.0482966589028994,0.100186794074873,0.153616857817898,-0.0151304907048956,-0.00778801581004589,-0.0138591570216323,0.10486782650231,0.108615525320348,0.127203655045093,0.38,0,20
"135",Mar 2001,-0.080749253574293,-0.0749443530654088,-0.0757626911138162,0.0541835574454158,0.0437768263837305,0.0400362415736871,0.0212504705296192,0.0590563590201728,0.105523060292372,-0.0253572343481283,-0.0176297917321992,-0.0199625873118641,0.0599823463377089,0.0691146799925494,0.0848325101695792,0.42,0,25
"136",Apr 2001,0.0671286693426964,0.0750858191176869,0.081123425888806,-0.00692445933758635,-0.0266439676353662,-0.054321698267047,-0.0223408281355437,-0.0391463975979933,-0.0478475014256805,-0.0265182062696961,0.00166151490210074,0.0204854551466125,-0.0425906749456811,-0.0550116437951343,-0.0804360563174081,0.39,1,30.6
"137",May 2001,-0.0487162983193692,-0.0104727654327656,0.005988056537511,0.0352820976057968,0.03100989929599,0.0296431024639717,0.0185081035298494,0.0549631928349329,0.0657633708132441,0.0238280506878172,0.0344821584715091,0.0429870867032796,0.0566893721766014,0.0316842084126019,0.0208631052540586,0.32,1,29.9
"138",Jun 2001,-0.0382462749225194,-0.0293151371162716,-0.0202906803666309,0.047713623519007,0.0135035020237039,-0.0129820479197319,0.0697780549223766,0.0377412213394694,0.0342969231088522,-0.019873584245307,0.0171786304219217,0.0417755576950385,0.102443437234674,0.0508760476597117,0.0193580086728153,0.28,1,30.5
"139",Jul 2001,-0.00617049851413577,-0.026174883991193,-0.0216836582253036,0.01564802446716,0.0198178375219448,0.0166236369628972,0.0559287733108632,0.0657392618892934,0.0707480819444735,-0.0358753629201913,-0.0272735763725784,-0.0289540067063747,0.0490532168988506,0.0554846405269429,0.057060483547846,0.3,1,29.7
"140",Aug 2001,-0.0236081698466668,-0.0468311771684118,-0.0626472881059876,0.00580019850753069,0.0169089568654202,0.00807674816943027,0.0635003279576565,0.0629817900731445,0.070016925388005,0.0217649125368394,0.0179629008194069,0.0197943019195559,0.0913525808442628,0.0739230185683396,0.0624543132577558,0.31,1,27.6
"141",Sep 2001,-0.113054901654728,-0.0990692104457904,-0.0963088774529161,-0.0215217986878397,-0.0311534614553295,-0.0349408360291734,0.0311742444243193,0.0395254658031544,0.0519990086231349,-0.0520656545024496,-0.0430314930376361,-0.0476654196600022,0.117609645669557,0.0951994822815191,0.103597983795705,0.28,1,27.7
"142",Oct 2001,0.0357427441538548,0.0266916833058379,0.0261702954268009,0.0371179678467763,0.00702204361048825,-0.00592162628100682,-0.0622498630792373,-0.0638593799603125,-0.0705613111110181,0.0111323289616273,0.0443780766187124,0.0690218066699483,-0.0910630707211369,-0.0708743111129061,-0.0769428184541059,0.22,1,21.1
"143",Nov 2001,0.0388467679386705,0.0567551758479669,0.0790645310851918,0.0401754335542305,0.0314930577720305,0.0375560674916959,-0.0753332713681977,-0.0556527021759648,-0.0643716782779335,-0.000208358450174969,-0.000737600867006701,0.00584344414221143,-0.114861339415785,-0.0929087880599013,-0.0902058556097231,0.17,1,16.1
"144",Dec 2001,0.0145821081962449,0.00631439982968246,0.017220113292488,-0.00700868804383243,0.00774527564515298,0.0185869813036133,0.0363945980891145,0.0254635739509481,0.0196425958850462,-0.0193345526388839,0.0231160407252779,0.0553804857219589,0.0427296063392034,0.0132354903353008,-0.00468320781381536,0.15,0,6.6
"145",Jan 2002,-0.039622463353445,-0.0296715127977466,-0.0198951508181377,0.00235201793491648,0.00633668286442811,0.000137589899890451,0.000838918287302285,0.027472486169207,0.0520300044060134,0.026995748610901,0.0213694949046809,0.0187840580743266,0.0576497450492997,0.0448711439504478,0.0484483306728043,0.14,0,2.4
"146",Feb 2002,-0.00480288061001603,-0.0112875842300276,-0.023596606632799,-0.0207487796063103,-0.000922894522471191,0.00488666110244514,0.0576945620186805,0.0659849512444211,0.0966703173265718,-0.00671457160296873,-0.0105317169114709,-0.0154774307163759,0.0802006228561477,0.0628435181826542,0.0685293903762535,0.13,0,1.5
"147",Mar 2002,0.052284032871699,0.0479704063457684,0.0437597299170174,0.0333614513061765,0.0238086619077437,0.025067649201124,0.00136424505614163,0.021621287453624,0.0313385571756343,0.00668067921563571,0.023330505498907,0.0385817784536469,-0.029235110334636,-0.0239992005777504,-0.0127700820670804,0.13,0,0.6
"148",Apr 2002,-0.00420919016505799,-0.0242313022771006,-0.0517883198316689,0.010471806342754,0.0153821709073384,0.0194167022916128,0.103027249369379,0.105675701313023,0.129587672225072,0.0285259360661545,0.0344461748573849,0.0461823767725742,0.0705984344197749,0.0678541906943498,0.078513838164291,0.15,0,0.3
"149",May 2002,0.00436342174106918,0.00435370923166761,-0.0111717109572895,0.0165871572007235,0.00934340177224948,0.00163640978719639,0.0899872269705482,0.0747466801408777,0.0744187987835816,0.0129856261821857,-0.0104635993088859,-0.0323866531590765,0.0650398130240436,0.0368436302470885,0.0340008688948455,0.14,0,0.3
"150",Jun 2002,-0.0311149376323796,-0.0562623271349638,-0.0724254232968966,-0.0248645831946236,-0.0157632295906345,-0.0215063087583553,0.100029400933794,0.083208198486477,0.0807786054424034,0.0117031183842181,0.0185529199184109,0.0273204613637388,0.104674897694793,0.0763275726717689,0.0686732407807237,0.13,0,0.2
"151",Jul 2002,-0.100542201864106,-0.0851491034984638,-0.0832680647936981,0.00701590256601181,-0.0154376701770671,-0.0413847435894723,0.0420401705832027,0.00802995711772321,-0.0129265772852122,-0.0126895090361546,-0.0185121957311377,-0.0326511983654111,0.0626733602472867,0.0398328645143157,0.0344495330718806,0.15,0,0.7
"152",Aug 2002,-0.00200592082009733,0.00113991211136359,0.00650167687781565,0.0056890423581811,0.00545345490202688,0.00572336880439304,0.0047061826753275,0.0192768859559202,0.0311652093031109,-0.021688777449031,-0.0180673625748133,-0.0205464709860346,0.0302591572249371,0.0245475382776151,0.0214461972291809,0.14,0,0.5
"153",Sep 2002,-0.131620447582988,-0.102742712270409,-0.102476784899774,-0.0593446239066955,-0.0408014398282994,-0.0471286610249064,0.103374585274256,0.0584094810427447,0.0557498453631174,0.0134512422206386,0.0192939612627693,0.029645729481741,0.147363496577686,0.0945533664696317,0.0915276618186614,0.14,0,0.6
"154",Oct 2002,0.0849471383121522,0.0567047741880641,0.0747345555846496,0.0640640481681199,0.0294621814393429,0.0179306898071732,-0.11665229094068,-0.0788047068797477,-0.089553059651797,-0.0414162028155227,-0.0327627646529005,-0.0330095292386923,-0.0854854132756234,-0.0515547281965086,-0.0585236209317599,0.14,0,0.4
"155",Nov 2002,0.0510209968242257,0.0522421992500964,0.0606459348512286,0.0675876651903069,0.0824336765097929,0.113713413563117,-0.0546231896358479,-0.0983806533562196,-0.144325380123225,-0.0194632211818514,0.0040782146466715,0.0311505295213566,-0.0932583340080677,-0.113977700821309,-0.158605003346944,0.12,0,0.3
"156",Dec 2002,-0.0306750864857569,-0.0419581273249612,-0.0553202161114204,-0.0132469335379262,-0.00497339192631816,-0.00542921608955831,0.144660106973645,0.119286176421607,0.121905106572045,0.0207927633488011,0.0140818018090198,0.00787574178057885,0.115640508255786,0.0965394822869944,0.0987639392961542,0.11,0,0.7
"157",Jan 2003,-0.0353494516765438,-0.0263084846704044,-0.0251727828645638,0.0309366977420512,0.0189189569720088,0.00503591752956429,0.0388923259068711,0.024130358795192,0.01569906626197,0.0017375789302378,0.0103917543432985,0.0117289584609342,0.00794129055872249,0.0104533420193625,0.0140898528887561,0.1,0,0.4
"158",Feb 2003,-0.0304003811383431,-0.0166870704196288,-0.0174141254280395,-0.0179680695276169,-0.0165447569280646,-0.0306451406004915,0.0329394986818258,0.0201966655795674,0.0185805933837575,0.00664672403424049,0.00177882373448917,-0.00523829231663701,0.0726297768767791,0.0362412688908139,0.0185971499696287,0.09,0,0.9
"159",Mar 2003,-0.0154176820632679,-0.00421696681724,0.00929802317574728,-0.0217921782065033,-0.0169841548579865,-0.0192639654576449,0.0112390878842613,0.0117240339777596,0.0120092108321216,0.000813290547398081,0.0032699993341087,0.0035735183195708,0.0304455753376257,0.0181672634204242,0.00997798575932786,0.1,0,0.6
"160",Apr 2003,0.132745511075038,0.0855490324210644,0.0822619688306986,0.0726930464750132,0.0559056809442932,0.0634883070358001,-0.0849173412716134,-0.0450102493049583,-0.0344541623273404,0.0018084167546165,0.00394956344997564,0.00224699912896123,-0.154552844904242,-0.0921321302218065,-0.0934498026468449,0.1,0,0.4
"161",May 2003,0.0776092871504605,0.0674010799319617,0.0631598709626953,0.0356283083191125,0.0515969297215632,0.070631734777114,0.0249776301208042,-0.024617581120044,-0.0561101924188382,0.0257946765622948,0.037130623392335,0.0482784889414819,-0.0390185447515473,-0.0671837935978454,-0.0885660943871016,0.09,0,0.1
"162",Jun 2003,0.0114688170391976,0.0219275689084693,0.0156572855027151,0.0292476084746035,0.0246512153544383,0.0158151165339543,-0.000919185566546648,0.00547383723547281,0.01878379562049,0.028940663909152,0.0193290947204904,0.0185307202145153,-0.0443770640984959,-0.0273244616867103,-0.0114717117912291,0.1,0,0.1
"163",Jul 2003,0.0187286409183278,0.0233881837293285,0.0230222464428108,0.0389154875672,0.000776861847463253,-0.019523659587195,-0.00424427136116229,0.00481888158710678,0.00556385746565187,0.0101312738978009,0.0321053439900481,0.0502473820307535,-0.0421945466192843,-0.0176468607314916,-0.00103802129889965,0.07,0,0
"164",Aug 2003,0.00207058869957931,0.0281806871679734,0.0241027310500271,0.0176771262972163,0.0152918795288335,0.0156708771981105,-0.0307391380186908,-0.00728299008053371,0.00151466793869714,0.0198066198684956,0.0201900468307726,0.0215695042036519,-0.0323871030713129,-0.0148473416207872,-0.00440545072513306,0.07,0,0.1
"165",Sep 2003,0.0278993901581975,0.0138123215627378,-0.010627945533179,-0.0049714385911023,0.00290626648157517,0.0105655451629576,0.0929524008103877,0.0497384286927935,0.0187213840090274,0.0417552355234685,0.0275770951592563,0.0196445265642123,0.0103479375170363,0.000978145193527044,0.000811958471287539,0.08,0,0
"166",Oct 2003,0.0637359316727457,0.0596083537020745,0.0600181198956213,0.00787205493717164,0.00177082499259632,0.00661766195643691,-0.0199532942802732,0.000125513537309851,0.00270091827848335,-0.00698580076633997,0.0162786692401331,0.0280383215790783,0.0521794717149346,0.0439121800017472,0.042463559412455,0.07,0,0
"167",Nov 2003,0.040994746740641,0.0159366282853065,0.0157174302691064,0.00953773839142473,0.00944233696804444,0.0103249422592064,0.0523101598748165,0.0486517249920616,0.0461367333122603,-0.00138654968576731,0.0102048845063814,0.0266666545875773,-0.00110278185614076,0.00186293494916401,0.0156602719147559,0.07,0,0
"168",Dec 2003,0.0731489783527717,0.0565229795899889,0.0448573874600534,0.0115648093237815,0.0376333480708195,0.053898773184571,0.0766376800134776,0.0630658431587588,0.0630638484276939,-0.0175825612688701,-0.0244807797789502,-0.0285110118030212,-0.00864704873868931,-0.0239067084657316,-0.0492943150600403,0.08,0,0.1
"169",Jan 2004,0.0215649413842466,0.0218245916997823,0.0223591649901877,0.00469060272933971,0.00431634836215827,0.00227557046461641,0.00534461703184144,-0.00481886245323857,-0.0146992206865004,0.0529270287745003,0.0388342081463693,0.0326020083964942,0.0367731287775015,0.029887097719337,0.0258334458506726,0.07,0,0.2
"170",Feb 2004,0.0289338762976396,0.0188086332381401,0.0151330678362811,0.00234715140270679,0.0106262489714831,0.00902357455951421,0.0368449758589539,0.0446127132453769,0.0538876173912769,0.00932408369967339,-0.000823330848241145,-0.00649753878268146,0.0116848172475947,-0.000818952947117745,-0.00954757809507231,0.06,0,0.1
"171",Mar 2004,-0.0293253089440092,0.00229154998301937,-0.0116955771632586,0.00375719581881829,0.00723273485312294,0.00642427825049337,0.0514583846563272,0.0491497405709737,0.052312840077987,-0.00448806662918836,0.0171846932723844,0.021780855910563,-0.02485341398229,0.00526357286712998,-0.000534234214598908,0.09,0,0
"172",Apr 2004,-0.010434567429808,-0.026047849024281,-0.0235973523992444,0.0196761971224296,0.0108810728612944,0.010737539071822,-0.00143565243477118,-0.000312417034193182,0.000402939211868035,-0.0187306952358307,-0.0142895836097398,-0.0277829414637064,-0.00987860017817536,-0.029775494283241,-0.055311469875131,0.08,0,0
"173",May 2004,0.0139828671026335,0.00699573723182078,0.0135399924318986,-0.0117541952582269,-0.00392926618469656,-0.0115023243922855,0.0417931897625283,0.0159328029732782,0.00343088349223247,-0.0154356203456695,-0.0101358470779082,0.00102891444760496,-0.00796379590768089,0.000113912538416935,0.0170388945441896,0.06,0,0.1
"174",Jun 2004,0.0183764982093145,0.0238684392380847,0.0209408041902994,0.000456777039638163,0.011404606804591,0.0230653415588412,0.0103922739522213,0.0153141033517193,0.0252439367727351,0.00449078800301844,0.0115568763721965,0.016603404416494,0.0179757815439381,0.0207262132710166,0.0209438567058821,0.08,0,0.7
"175",Jul 2004,-0.0280808746837303,-0.0361212627758128,-0.0390669623196398,0.0119419934402472,0.0298511898500479,0.0349849027654244,0.0378061799117652,0.0512091250764228,0.0597741612108492,-0.00613741225236709,-0.0191458089536781,-0.0303536579774722,0.00415904806741317,-0.0146748162095574,-0.0194905691663536,0.1,0,0.1
"176",Aug 2004,-0.000261218096681828,0.00256701530554497,0.00112970617894995,0.0054466633066012,0.00763708730971626,0.00839011253220869,0.0298079248213122,0.0240398504643901,0.0269724094718703,-0.00140624266492996,-0.00729909980900594,-0.0114125077496893,0.0133715380604712,0.000580544987510201,-0.0148349542391061,0.11,0,0.1
"177",Sep 2004,0.040280895251987,0.02271328570394,0.0193468864184406,0.000511867689317987,-0.00149135301764124,-0.0077779463082045,0.0214168294675883,0.0267709005861872,0.0298861256202021,0.00299449135279437,0.0126829407764696,0.0259201339242511,0.0125980919968792,0.0255793491134337,0.0463676641049666,0.11,0,0
"178",Oct 2004,0.0366385721263449,0.0246427521160496,0.016091152678714,0.00127896996779001,0.00137901797450785,0.000678106411897196,0.04866269555254,0.0290571356806437,0.0150365358037852,0.0090088773907642,0.00565362962976107,0.00303790428187505,0.00485878131748251,-0.00340503029849157,-0.00900789369599461,0.11,0,0
"179",Nov 2004,0.0745430424795383,0.0568847219782845,0.0471509290375654,0.00340898421919888,0.0125855288113427,0.0200652311569629,0.0579613216926861,0.0384351000640198,0.0306818358215682,0.00899534086997491,0.0229678468698686,0.0384940527618659,0.00644411351249759,0.0184518500931518,0.0285780731568857,0.15,0,0.1
"180",Dec 2004,0.0443929290626997,0.0365060613245032,0.0332572314357817,-0.00305466351448767,0.0070854342174768,0.0106288765610262,0.0502090959573769,0.0236736698575427,0.0150986235777633,0.00866649065673218,0.00433048170872481,0.005218609156577,0.0116875545626968,-0.0057919676518796,-0.0262801299766932,0.16,0,0
"181",Jan 2005,-0.0157261308774751,-0.0204439113305289,-0.0284851935073602,0.0233898791879194,0.00834108357207252,0.00186653387953094,-0.0085627403701976,0.0201629517270072,0.0392207709939599,0.0358277140393675,0.0108637929024782,-0.0139829405994746,0.0056184598652343,0.0217677782351447,0.0300263380550754,0.16,0,0
"182",Feb 2005,0.0493860960086891,0.0312247353462114,0.0206879269904212,0.00102586543013574,0.0057734948735847,0.00694707717346685,0.0326567506808663,0.0362047570403839,0.0340486543361315,0.0143049037423266,0.00120799177315783,-0.00835391252674263,0.0103031409181046,0.0252760566255654,0.0379455426060883,0.16,0,0
"183",Mar 2005,-0.0270741385296142,-0.0209285340620656,-0.018649329977318,-0.00390189566818299,0.0144551072956368,0.020944875044928,0.0125231546693862,0.0118098523889519,0.00578843861189354,-0.00416237188571452,-0.00781295743356063,-0.0150513051903434,0.00467656227754244,0.00542883317935024,0.00515250312164054,0.21,0,0.1
"184",Apr 2005,-0.0270333664105632,-0.0278341218242851,-0.0275173384678579,-0.0123550822181217,-0.00635240950927315,-0.00950126676384151,0.0209934701512775,0.01370640193672,0.013630821342312,-0.007921828580945,-0.0193109058905482,-0.0338521051589178,0.0193059847516837,0.00691087036097993,-0.00393070359551491,0.21,0,0
"185",May 2005,0.00102976689238714,0.0169024647785371,0.035519482089975,0.00547501174908548,-6.61723018257447e-05,-0.00634792236319305,-0.0424694962709299,-0.0264883979354771,-0.0190377724780372,-0.0223792379291646,0.000797156050844172,0.0230185721864772,0.0138054165509388,0.00805635722006241,0.00553330123977173,0.24,0,0
"186",Jun 2005,0.0107825199685765,0.0120975394563046,0.00932030875199067,0.00725843676459947,0.00848589389569621,0.0141589188541197,0.00113689821223869,0.0186764301005002,0.0367044856921273,0.00309707829648158,0.0137942629085189,0.0265271172564083,0.032299370271306,0.0283245648122175,0.0276260813603827,0.23,0,0.1
"187",Jul 2005,0.0398793433912314,0.0376034199197969,0.0411275716802223,0.0143602439082464,0.0027951380559179,-0.00333368406765635,0.00707764829407186,0.0134334732915036,0.0168754947137412,-0.00543871801743591,0.00837141689059065,0.0198737463671537,0.00648091715554671,0.0067854605658099,0.00245718882974665,0.24,0,0.5
"188",Aug 2005,0.0149113258892641,0.00864746551780838,-0.0090645004519083,-0.00355622865213439,-0.00335162853982289,0.00191680434937685,0.0244838540001782,0.012148853453484,0.00293814094603486,0.0137015981721953,-0.00297482382037417,-0.0106291997188418,0.026551954815715,0.0252621232845003,0.0246600669126459,0.3,0,1.5
"189",Sep 2005,0.0189546846138357,0.0233638649952912,0.00771836798003721,-0.0119033768607262,-0.00672318148648606,-0.00535970790341988,-0.00176164185043879,0.00345597750727564,0.00221766263212497,-0.00469204666226235,-0.0114363355196456,-0.0087968483174215,0.0317452860570311,0.0295348005291431,0.0324955099862253,0.29,0,11
"190",Oct 2005,-0.0368431007215222,-0.0299769003027256,-0.0235027241272325,0.0111662510611555,0.00326966152126039,-0.00251420242188414,0.00358810700767796,-0.0108027788061627,-0.0220903982829478,-0.00983076513282049,-0.00480219964747174,-0.011388253538653,-0.00869264436553305,-0.00583672754811913,-0.0125113218205945,0.27,0,0.1
"191",Nov 2005,0.0140708844284483,0.0306482484131003,0.0379767128173084,-0.00491743167558355,-0.00824140684732226,-0.00502657985930128,-0.0277317460899871,-0.00471052054750211,9.84846190544386e-05,-0.000436741553173836,0.00180946400477605,0.00701548409087517,0.0225404738058908,0.010028271136767,0.000166926898271162,0.31,0,0
"192",Dec 2005,0.0332883884867353,0.024334085018997,6.56585304550089e-05,-0.00480183071955046,-0.00967316739350389,0.00457069203932026,0.0147510787301402,0.0195227473431815,0.0141512381364441,-0.0086379187324567,0.00317163665805993,0.000591037160227296,0.01215838562219,0.0140240669586483,0.00918664717708845,0.32,0,0
"193",Jan 2006,0.0689291132142991,0.0498418434561288,0.0364970727251744,-0.0101641658772077,-0.00571496818034624,-0.00991612321927343,0.032338441082905,0.0199656548310794,0.00917348965425976,0.0195693778875854,0.0290277417954982,0.0457501092406738,0.0386823622099103,0.0309251809270391,0.0376255558048444,0.35,0,0
"194",Feb 2006,0.00718298328008479,-0.00435496782396557,-0.00512826288879087,-0.00487972027002516,0.0132961729607396,0.0101533764804,0.0075295734117767,0.00999234988267455,0.00616194991364456,0.0234249375216716,0.00365622130829057,-0.000659209172749733,0.0140764756392441,-0.00802271010462379,-0.0181423209364095,0.34,0,0.1
"195",Mar 2006,0.0397514596159855,0.0243901365252363,0.0153796924439998,0.00827321694242109,-0.00690629915752194,-0.0081930138914861,0.0392879138424281,0.0142578294866851,0.0106593632811839,-0.00589888562226226,0.0150217635542732,0.0315392871303299,0.0182438399615871,0.0200409196030895,0.0155271187925905,0.37,0,0.1
